cc,0.5895833333,0.0007745580463,0.03916666667,0.0005467468562,12
개인적인 아주 사소한,0.4091666667,0.008656825223,0.1633333333,0.0009112447603,20
prologue blog,0.05583333333,0.01635684345,0.06666666667,0.0005467468562,12
https://blogimgs.pstatic.net/imgs/ico_n.gif,0.095,0.01633406233,0.008333333333,0.0004100601422,0
map library memo tag,0.7066666667,0.01635684345,0.12,0.0005467468562,12
아이와 내가 자란다,0.2525,0.02353289594,0.1033333333,0.0007745580463,16
서울 나들이,0.265,0.02590213231,0.1283333333,0.001503553855,32
https://blogpfthumb-phinf.pstatic.net/MjAxNjEwMjVfMTM2/MDAxNDc3MzY5OTA5NDYx.06C7tdDL7EcVFHF0MP_Als3m4iL9x2unB43OZxeWmDkg.ePscG4TjPEq9Oz_6PwOgKI2MlZRWlYOE0qeiAvM-69kg.JPEG.rim7033/profileImage.jpg?type=s1,0.2133333333,0.02925095681,0.025,0.001366867141,0
림까페 ・ 2019. 1. 29. 1:34,0.2995833333,0.02925095681,0.1341666667,0.0006378713322,14
URL 복사 이웃추가,0.6970833333,0.02925095681,0.1158333333,0.001366867141,14
아이들과 함께 생각지 못한 서울 나들이를 다녀 왔다. 갑자기 왜 서울에 갔냐고 것두 개학일이 코앞인데 말이다. ㅋㅋ 아이 친구가 박보검의 팬이다. 매우 아주 매우 좋아한다.  팬미팅을 간다길래 우리도 따라 나섰다. 물론 내 아이는 연예인에 대해서 1도 모르고 오로지 웹툰과 보컬로이드를 좋아하는 아이라서 상관없지만 그걸 핑계삼아 같이 서울 놀러 가면 좋을 것 같아서 당일로 갈려고 했던 아이 친구 엄마를 꼬셔서 즐겁게 놀다 왔다 아침에 비교적 일찍 출발했지만 서울에 도착하니 벌써 3시가 되었다 ㅠ ㅠ 다행이 숙소를 가회동에 잡아서 경복궁과 그 일대가 아주 가깝다. 북촌 전망대 바로 근처라서 숙소에서 북촌 아침 풍경을 보기 좋았다. 숙소 체크인을 하고 바로 한복 빌리러 갔다. 내 아이는 싫어하지만 아이 친구는 한복 입고 싶다고 하고 나도 꼭 입혀서 구경 다니고 싶으니 원치 않는 딸아이가 따를수 밖에 없었다. 계속 불편하다고 시큰둥했다. 그래도 한복 입으니까 이쁘던데.,0.4891666667,0.03844313833,0.5766666667,0.01298523783,15
https://postfiles.pstatic.net/MjAxOTAxMjdfNjUg/MDAxNTQ4NTg4NzQzMTQx.67ENHjmNj9cfHp_dfJazgqMaY5PN669OiDP1YJPefOAg.wa_jv13c3vHq_e4soYrsEVtimxYWeCiFLJWCxmW868cg.JPEG.rim7033/20190125_161154.jpg?type=w773,0.4895833333,0.05909422271,0.5775,0.02369236377,0
자 한복을 입었으니 경복궁으로 입장해 봅시다. 경복궁은 한복 입은 사람은 입장료 무료임. 어른들만 돈을 내고 입장. 날씨가 춥지만 바람이 많이 불지 않아서 걸어 다닐만 했다.,0.4279166667,0.07369691999,0.4541666667,0.003143794423,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMjM5/MDAxNTQ4NTg4NzQ0MzE1.IHyRyLZ0Ggk8sOCKdZr3AEASkvfhaVEAOfHnCuNOo7Mg.16QEkZY5Grgr0m5X0ACC8N8HYYPW7GWSkZvQIlZVxU0g.JPEG.rim7033/20190125_161320.jpg?type=w773,0.4895833333,0.08829961728,0.5775,0.02369236377,0
4살 부터 친구인데 지금도 여전히 친구~ 분명 베프 맞는데 왜 우리 아이는 친구에게 인사를 잘 안해주는 것인지 모를 일이다. 이렇게 서로 환하게 웃을 수 있는데 말야~,0.4866666667,0.1025947695,0.5716666667,0.003143794423,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTIw/MDAxNTQ4NTg4NzQ1NjI1.uc1dQOHzhFV9jFMvGpnayVpYc-gXEVN6hragIDjLyqEg.a0Q2h-3ce5VCF6k_AUXDKoSkhKIPoQYPYG7scNQPkXIg.JPEG.rim7033/20190125_162622.jpg?type=w773,0.4895833333,0.1267085839,0.5775,0.04209950793,0
"근정전에는 중국인들 천지 여전히 중국인들이 많구나. 대만사람도 많은 것 같고, 여튼 한국 아닌 느낌적 느낌 ㅠ ㅠ ",0.41875,0.1498997631,0.4358333333,0.001913613997,15
https://postfiles.pstatic.net/MjAxOTAxMjdfNjMg/MDAxNTQ4NTg4NzQ2ODI2.zqIUAIxCXso013HtZFthaxPI6DWfK2fnra_1k40q-vMg.SBDO-OPHcnFI8qdckCW1QUuwGHgOrqR2VYQjyXpEoXkg.JPEG.rim7033/20190125_162604_HDR.jpg?type=w773,0.4895833333,0.1638873701,0.5775,0.02369236377,0
뒤돌아서니 태양이 뙇~ 해가 지고 있다. 이제 곧 좀비들이 몰려 오겠지. 주말 동안에 본 킹덤 킹덤 보며 랑군이랑 저기 여기다 맞제를 서로서로 ㅋㅋㅋㅋㅋ,0.355,0.1791051576,0.3083333333,0.00437397485,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTYy/MDAxNTQ4NTg4NzQ3Nzkx.b_s45AbFuSNozVJX8rsN5-WC9LBUjpBnHycfqBpzS18g.UXzJ2UegEi9t3gGxM2GSj5sm2y0i1_IHVMpdVqkK14Mg.JPEG.rim7033/20190125_165123.jpg?type=w773,0.3504166667,0.1899717514,0.3658333333,0.01498997631,0
https://postfiles.pstatic.net/MjAxOTAxMjdfMTgw/MDAxNTQ4NTg4OTM3ODQ2.SwOsnv_-xQM5ewGvdqn2hWH2FUfiq5TY-L3edhLdXEEg.omUHnn3fW_PD90KIk0Cf8zL6IoedtPJbDtLWG3652Xsg.JPEG.rim7033/1548588898435.jpg?type=w773,0.6745833333,0.1899717514,0.2741666667,0.01498997631,0
광화문 앞에서도 사진 찰칵찰칵 광화문을 나서면 보이는 풍경들이 이색적이다. 고전과 현대의 공존. 온갖 글로벌 회사들의 본사가 몰려 있는 풍경에 절로 감탄사가 나왔다. 서로 무슨 회사가 있는지 찾아 보며 나도 저기서 일해보고 싶다라는 생각을 잠시 하다가 아이들이 저런 곳에서 일하면 좋겠다 하며 사심 가득 가져 보는 타임.ㅋㅋㅋㅋㅋㅋ,0.4891666667,0.2006333151,0.5766666667,0.005604155276,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMjE4/MDAxNTQ4NTg4NzQ4OTYx.DMktYBcBrzbzWimu063l750vPxv_ZGgyiGLxwEqf3kMg.CrbGXXsqTTaovvlX6IYfAkN3Rjg8vk9sZAmazKlu3b4g.JPEG.rim7033/20190125_175704.jpg?type=w773,0.4895833333,0.2264898852,0.5775,0.04209950793,0
"해가 지니까 춥고 배가 고팠다. 삼청동 길을 대충 돌고 나니 어두워져서 뭐 찾아 다니기 어려웠다. 숙소 쥔장님에게 추천 받은 콩사랑으로 얼른 갔다. 두부보쌈 진짜 최고로 맛낫다. 나 서울 살아야 할까보다. 음식들이 다 간도 잘 맞고, 맛도 좋다. 서울 밥값 비싸다 했는데 요즘 부산도 밥값 많이 올라서 똑같이 비싸다라는 생각이 들었다. 다음에 서울 가도 꼭 여기서 밥 먹어야지 ㅋㅋㅋㅋㅋ ",0.4870833333,0.2519363951,0.5725,0.005604155276,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTA3/MDAxNTQ4NTg4NzUwNDQx.8iSwkW991eD3z7OUxSvjygg6akEw14t-11Pv-_Z_SH8g.8_dVibhVLlxDJ3IFHKxDrtKbJ6wW9s_SdftO4lRIGhcg.JPEG.rim7033/20190125_185757.jpg?type=w773,0.4895833333,0.2765627848,0.5775,0.04209950793,0
"배부르게 밥 먹였더니 기분 좋아진 청소년들 소화도 시킬겸 해서 인사동으로 사부작사부작 걸어 갔다. 사진 찍기 싫어하는 우리집 아이를 겨우 꼬셔서 찍었다. 우리끼리 왔다면 몇장 못 찍었을 텐데, 같이 온 집이 사진을 열심히 찍다보니 덕분에 아이 사진 많이 건짐 ㅋㅋㅋㅋㅋㅋ 쌈지길은 크게 달라진 것은 없는 것 같다. 밤에 오니 조명이 있어서 더 이쁜 것 같네. 낮엔 사람으로 미어터지는데 밤엔 좀 덜 붐벼서 다니기 좋더라. ",0.48875,0.3018042646,0.5758333333,0.006834335703,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTkz/MDAxNTQ4NTg4NzUxMzk2.xNDBP0kXpujgwgmqCoeTyGTHVECxB7bPm8myirB2px8g.5ONx0AMjbA2-a_FTU1iBM4reUiW37QKbS68gz9z3Ejog.JPEG.rim7033/20190125_185847_HDR.jpg?type=w773,0.4895833333,0.3186622927,0.5775,0.02369236377,0
https://postfiles.pstatic.net/MjAxOTAxMjdfMTAg/MDAxNTQ4NTg4NzUyNDIx.hYYrgp8R53_C9aAO1yKYVPKET6KFdDYg4_bFznyp3UMg.K1LV8rUpz-5zSZE0DGK53yYb47UMC1Fnfi7XL_QmbKYg.JPEG.rim7033/20190125_192315.jpg?type=w773,0.4895833333,0.3454073264,0.5775,0.02369236377,0
https://postfiles.pstatic.net/MjAxOTAxMjdfMTYz/MDAxNTQ4NTg4NzUzNDk1.mowzFT3aJnTzqLSHDsUash2twpeQTPfFAXMe64Ge4Nwg.V0LUsE2ZU0oHR71LyTRu8hYbgdqGJ1kRkjqNvQg0MtEg.JPEG.rim7033/20190125_200421.jpg?type=w773,0.4895833333,0.3721523601,0.5775,0.02369236377,0
"한참을 걸었더니 어느 정도 소화가 되었지만 또 춥다. 숙소에 들어가서 커피 마셔도 되는데 괜히 밖에서 한 잔 마시고 싶어서 숙소 가는 길에 있는 나름 이 동네에서 유명한 우드앤브릭 커피잔이 어찌나 무거운지 겨우 들 수 있다. 커피는 그냥 그랬고, 사온 빵들은 건강한 맛이었다. 롤링핀에서 빵을 사고 싶었지만 날도 추운데 찾아가자고 하기 미안해서 추천 받아 두었던 우드앤브릭으로 가서 커피 마시고 숙소로 들어 갔다. 축구 하는 날인데 숙소에 텔레비전 없다고 얼마나 구박을 많이 받았는지 모른다. 근데 축구 답답한데 안본게 나았을지도 몰라 ㅋㅋㅋㅋㅋ 그래도 노트북으로 보긴했다. 스포츠로 대동단결 이런거 싫어라 하는 성격이라 난 의도적으로 안보는 편이기도 하고 그닥 재미도 없어서 난 보는둥 마는둥 맥주만 마시고 늦게 쿨쿨~ ",0.4879166667,0.3905993712,0.5741666667,0.01052487698,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTU5/MDAxNTQ4NTg4NzU0NjI3.d1V96bnScYh1HozBoYjL8U6i676T99B_1WCTu58leqog.I-bt23T8KSSysGzX8ZZRAx5qnf52LbisR94PXTRsQsgg.JPEG.rim7033/20190126_085245_HDR.jpg?type=w773,0.4895833333,0.4179424093,0.5775,0.04209950793,0
에어비앤비를 통해 예약한 8월의 언덕이라는 한옥 민박이다. 쥔장의 안내에 신선하고 맛있는 커피를 준비해 두니 드립해서 마시면 된다고 되어 있었는데 정말 좋은 커피를 준비해 놔서 기부니가 무척 좋았다. 아침에 에티오피아 콩을 갈아서 천천히 물을 부어서 내리니 공간 가득 커피향이 퍼진다. 창을 열고 바깥 풍경을 보며 알싸한 바람 맞으며 한 모금 들이키고 이내 창을 닫았다. 찬바람에 콧물이 흘러 ㅋㅋㅋㅋㅋㅋㅋ,0.4895833333,0.442568799,0.5775,0.005604155276,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMjIy/MDAxNTQ4NTg4NzU1NjUw.8gMFxAnqDIRnoN3o4jFuMvcoY55N2dZBKZHIGUmn2Fwg.BwZTn13jrHp5WlYzyQomylY-eYrBagUp0MA2HmefjGYg.JPEG.rim7033/20190126_103102.jpg?type=w773,0.4895833333,0.4588117368,0.5775,0.02369236377,0
"아침마다 이런 지붕을 보며 깨는건 행운 일 것 같다. 물론 실제로 살고 있는 사람들은 무척이나 불편할 수도 있겠지만 이렇게 마당도 있다 지붕도 있고, 마루도 있는 이런 공간이 진짜 집이 아닐까 하는 생각을 한다. 그러거나 말거나 랑군은 절대 이런 곳에 살 수가 없다. 우풍 싫데 ㅋㅋㅋㅋㅋㅋ",0.48875,0.4734144341,0.5758333333,0.003143794423,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTIz/MDAxNTQ4NTg4NzU2OTI2.lzU6QAsGql2-5wkgFFi_eDzO-euTyMUTuU9I8y2R2Vsg.ZKGJThp3Yd7-gqqKlwJSPb79ggcO6VbiHi82XJFyt3Ug.JPEG.rim7033/20190126_105750.jpg?type=w773,0.4895833333,0.4972207035,0.5775,0.04209950793,0
서울 나들이의 첫번째 목적은 박보검 팬미팅이고 두번째 목적은 대학투어(?) ㅋㅋㅋㅋ 누구는 옆에서 유별나다고 말하지만 이런게 아이에게 동기 부여가 될 수도 있고 다른 세계가 있다고 듣는 것 보다 내 눈으로 직접 보는 것이 더 현실감 있게 와 닿으니까 데리고 간 것이지. 여긴 연세대 아이 친구가 원하는 대학이다.,0.4895833333,0.5224109258,0.5775,0.005604155276,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMjcz/MDAxNTQ4NTg5Njc0NjM3.p5iUUOshnnjmSzLKMcN7LdpD0gsK3bPeUzi5szZ8TtAg.rJRiAdQ0trblAIaYJdBAxgJnKT667qj83b-pQsbD7C8g.JPEG.rim7033/20190126_110618.jpg?type=w773,0.4895833333,0.5472936031,0.5775,0.04209950793,0
"교정을 거닐어 본다. 언더우드관도 보고 마젤란관 등등을 돌고 있으니 한무리의 학생들과 안내하는 사람이 보인다. 우리 말고도 대학투어 온 사람들이 많다. 엄마와 아이가 온 팀, 아빠와 아이가 온 팀 모두들 대학 투어 중. 우리가 별난게 아니었어. 안보면 모른다. 와 보면 이런 대학에 가고 싶은 마음이 들거다. ",0.4879166667,0.5721250228,0.5741666667,0.00437397485,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTAy/MDAxNTQ4NTg4NzYwMTQw.gZ5Xktx8ntwAJO8aCaDo5EPXLatzh_Mz6_4HSMvqMT8g.wIiAPX_tMCG5utPikZHCRwSfmof446uZUtVueOtNtpwg.JPEG.rim7033/20190126_110352.jpg?type=w773,0.4895833333,0.5869327501,0.5775,0.02369236377,0
https://postfiles.pstatic.net/MjAxOTAxMjdfMTMw/MDAxNTQ4NTg4NzYxODY2.vdWiMFRFiiieh8WHSQV820f0OiVuT_PcC9Ft_4VkLVUg.r5VyToNBemyVk-lDnpC1VGgIkJ82tFccasZTolluWa0g.JPEG.rim7033/20190126_110651.jpg?type=w773,0.4895833333,0.6136777839,0.5775,0.02369236377,0
